name,price,fuel_type,year,kms,cv,location,url,brand,model,engine,version
TOYOTA Supra SUPRA 3.0I 3p.,15000.0,Gasolina,1987,151000,203,Alicante,https://www.coches.net/toyota-supra-supra-30i-3p-gasolina-1987-en-alicante-40216021-covo.aspx,Toyota,Supra,3.0,3.0 SUPRA 3P.
TOYOTA Supra 3.0 TWIN TURBO,70000.0,Gasolina,1997,200000,330,Baleares,https://www.coches.net/toyota-supra-30-twin-turbo-3p-gasolina-1997-en-baleares-60592163-covo.aspx,Toyota,Supra,3.0,3.0 TWIN TURBO
TOYOTA MR2 MR 2,27000.0,Gasolina,1992,210000,124,Zaragoza,https://www.coches.net/toyota-mr2-mr-2-2p-gasolina-1989-en-zaragoza-60781774-covo.aspx,Toyota,MR2,No data,MR 2
TOYOTA MR2 1.8 ROADSTER VVTi,14999.0,Gasolina,2005,125000,140,Madrid,https://www.coches.net/toyota-mr2-18-roadster-vvti-2p-gasolina-2005-en-madrid-60629028-covo.aspx,Toyota,MR2,1.8,1.8 ROADSTER VVTI
TOYOTA MR2 1.8 ROADSTER VVTi TTE L.E.,18500.0,Gasolina,2003,57500,140,Baleares,https://www.coches.net/toyota-mr2-18-roadster-vvti-tte-le-2p-gasolina-2003-en-baleares-60441192-covo.aspx,Toyota,MR2,1.8,1.8 ROADSTER VVTI TTE L.E.
TOYOTA MR2 1.8 ROADSTER VVTi CAMBIO SECUENCIAL,19880.0,Gasolina,2002,50000,140,Madrid,https://www.coches.net/toyota-mr2-1.8-roadster-vvti-cambio-secuencial-2p-gasolina-2004-en-madrid-59844767-covo.aspx,Toyota,MR2,1.8,1.8 ROADSTER VVTI CAMBIO SECUENCIAL
TOYOTA MR2,12000.0,Gasolina,2000,185000,140,Vizcaya,https://www.coches.net/toyota-mr2-gasolina-2000-en-vizcaya-60014890-covo.aspx,Toyota,MR2,No data,No data
AUDI R8 Spyder 5.2 FSI quattro S tronic,139999.0,Gasolina,2017,34000,540,Valencia,https://www.coches.net/audi-r8-spyder-52-fsi-397kw-quattro-s-tronic-2p-gasolina-2018-en-valencia-60417576-covo.aspx,Audi,R8,5.2,5.2 SPYDER FSI QUATTRO S TRONIC
AUDI R8 V10 FSI performance quattro S tro,145000.0,Gasolina,2019,57900,620,Málaga,https://www.coches.net/audi-r8-v10-fsi-456kw-performance-quattro-s-tro-2p-gasolina-2020-en-malaga-59566722-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TRO
AUDI R8 5.2 FSI plus quattro S tro,124500.0,Gasolina,2016,71000,610,Alicante,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2017-en-alicante-60583106-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 Spyder V10 FSI perform. RWD S tr.,149900.0,Gasolina,2022,24000,570,Málaga,https://www.coches.net/audi-r8-spyder-v10-fsi-perform.-419kw-rwd-s-tr.-2p-gasolina-2022-en-malaga-60470734-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM. RWD S TR.
AUDI R8 Spyder V10 FSI perform quatt S tro,147500.0,Gasolina,2019,43000,620,Madrid,https://www.coches.net/audi-r8-spyder-v10-fsi-456kw-perform-quatt-s-tro-2p-gasolina-2020-en-madrid-60010887-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM QUATT S TRO
AUDI R8 Spyder V10 FSI perform quatt S tro,152890.0,Gasolina,2019,24890,620,Pontevedra,https://www.coches.net/audi-r8-spyder-v10-fsi-456kw-perform-quatt-s-tro-2p-gasolina-2020-en-pontevedra-60071722-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM QUATT S TRO
AUDI R8 4.2 FSI quattro R tronic,59990.0,Gasolina,2008,125000,420,Salamanca,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2008-en-salamanca-60543615-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,52000.0,Gasolina,2008,92000,420,Baleares,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2009-en-baleares-60552141-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 Spyder V10 FSI rwd S tronic,145500.0,Gasolina,2022,22500,540,Málaga,https://www.coches.net/audi-r8-spyder-v10-fsi-397kw-rwd-s-tronic-2p-gasolina-2022-en-malaga-58363502-covo.aspx,Audi,R8,No data,SPYDER V10 FSI RWD S TRONIC
AUDI R8 5.2 FSI plus quattro S tro,135000.0,Gasolina,2018,38000,610,Alicante,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2018-en-alicante-60797102-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 V10 FSI quattro S tronic,134900.0,Gasolina,2019,28300,570,Valencia,https://www.coches.net/audi-r8-v10-fsi-419kw-570cv-quattro-s-tronic-2p-gasolina-2019-en-valencia-60847985-covo.aspx,Audi,R8,No data,V10 FSI QUATTRO S TRONIC
AUDI R8 V10 FSI performance quattro S tro,149500.0,Gasolina,2019,40300,620,Barcelona,https://www.coches.net/audi-r8-v10-fsi-456kw-performance-quattro-s-tro-2p-gasolina-2020-en-barcelona-57157256-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TRO
AUDI R8 V10 FSI performance RWD S tr.,174900.0,Gasolina,2023,7000,570,Sta. C. Tenerife,https://www.coches.net/audi-r8-v10-fsi-performance-419kw-rwd-s-tr.-2p-gasolina-2023-en-sta.-c.-tenerife-60564045-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE RWD S TR.
AUDI R8 Spyder 4.2 FSI V8 quattro R tronic,69900.0,Gasolina,2011,79000,430,Valencia,https://www.coches.net/audi-r8-spyder-42-fsi-v8-quattro-r-tronic-2p-gasolina-2012-en-valencia-58980370-covo.aspx,Audi,R8,4.2,4.2 SPYDER FSI V8 QUATTRO R TRONIC
AUDI R8 5.2 FSI V10 plus quattro S tronic,138900.0,Gasolina,2016,40121,610,Málaga,https://www.coches.net/audi-r8-5.2-fsi-v10-plus-610cv-quattro-s-tronic-2p-gasolina-2016-en-malaga-60558782-covo.aspx,Audi,R8,5.2,5.2 FSI V10 PLUS QUATTRO S TRONIC
AUDI R8 V10 FSI performance RWD S tr.,174900.0,Gasolina,2023,7000,570,Las Palmas,https://www.coches.net/audi-r8-v10-fsi-performance-419kw-rwd-s-tr-2p-gasolina-2023-en-las-palmas-60561951-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE RWD S TR.
AUDI R8 Spyder V10 FSI perform. RWD S tr.,157990.0,Gasolina,2022,21000,570,Madrid,https://www.coches.net/audi-r8-spyder-v10-fsi-perform-419kw-rwd-s-tr-2p-gasolina-2022-en-madrid-60836970-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM. RWD S TR.
AUDI R8 Spyder V10 FSI perform quatt S tro,139900.0,Gasolina,2019,56000,620,Málaga,https://www.coches.net/audi-r8-spyder-v10-fsi-456kw-perform-quatt-s-tro-2p-gasolina-2019-en-malaga-58684011-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM QUATT S TRO
AUDI R8 4.2 FSI quattro R tronic,52990.0,Gasolina,2007,144200,420,Cantabria,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2007-en-cantabria-60850765-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 Spyder V10 FSI quattro S tronic,129990.0,Gasolina,2019,30000,570,Valencia,https://www.coches.net/audi-r8-spyder-v10-fsi-419kw-quattro-s-tronic-2p-gasolina-2019-en-valencia-60374864-covo.aspx,Audi,R8,No data,SPYDER V10 FSI QUATTRO S TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,54980.0,Gasolina,2008,120000,420,Jaén,https://www.coches.net/audi-r8-4.2-fsi-v8-quattro-r-tronic-2p-gasolina-2008-en-jaen-60554488-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,48000.0,Gasolina,2010,56000,430,A Coruña,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2011-en-a-coruna-60794066-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 Spyder 5.2 FSI plus quattro S tron,139990.0,Gasolina,2018,49000,610,Valencia,https://www.coches.net/audi-r8-spyder-5.2-fsi-449kw-plus-quattro-s-tron-2p-gasolina-2018-en-valencia-59973712-covo.aspx,Audi,R8,5.2,5.2 SPYDER FSI PLUS QUATTRO S TRON
AUDI R8 5.2 FSI plus quattro S tro,125000.0,Gasolina,2018,90000,610,Málaga,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2018-en-malaga-60788342-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 V10 FSI performance quattro S tr.,169900.0,Gasolina,2022,5000,620,Barcelona,https://www.coches.net/audi-r8-v10-fsi-performance-456kw-quattro-s-tr-2p-gasolina-2023-en-barcelona-59866672-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TR.
AUDI R8 5.2 FSI plus quattro S tro,137980.0,Gasolina,2017,28000,610,Madrid,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2017-en-madrid-60752023-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 5.2 FSI V10 quattro S tronic,98900.0,Gasolina,2016,45000,540,Cantabria,https://www.coches.net/audi-r8-5.2-fsi-v10-540cv-quattro-s-tronic-2p-gasolina-2016-en-cantabria-60470154-covo.aspx,Audi,R8,5.2,5.2 FSI V10 QUATTRO S TRONIC
AUDI R8 4.2 FSI quattro,59990.0,Gasolina,2007,113000,420,Madrid,https://www.coches.net/audi-r8-4.2-fsi-quattro-2p-gasolina-2007-en-madrid-60366045-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO
AUDI R8 5.2 FSI quattro S tronic Spyder,98500.0,Gasolina,2017,117000,540,Asturias,https://www.coches.net/audi-r8-52-fsi-397kw-quattro-s-tronic-spyder-2p-gasolina-2017-en-asturias-60789113-covo.aspx,Audi,R8,5.2,5.2 FSI QUATTRO S TRONIC SPYDER
AUDI R8 4.2 FSI V8 quattro,54990.0,Gasolina,2009,62900,420,Madrid,https://www.coches.net/audi-r8-4.2-fsi-v8-quattro-2p-gasolina-2009-en-madrid-60180643-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO
AUDI R8 5.2 FSI plus quattro S tro,78000.0,Gasolina,2018,58000,610,A Coruña,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2018-en-a-coruna-60668693-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 5.2 FSI plus quattro S tro,138000.0,Gasolina,2017,52000,610,Valladolid,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2017-en-valladolid-60810122-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 4.2 FSI V8 quattro R tronic,55900.0,Gasolina,2009,108000,420,Lleida,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2009-en-lleida-60051156-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,54000.0,Gasolina,2008,89000,420,Lleida,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2009-en-lleida-60239772-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 V10 FSI performance quattro S tro,149990.0,Gasolina,2020,27000,620,Málaga,https://www.coches.net/audi-r8-v10-fsi-456kw-performance-quattro-s-tro-2p-gasolina-2020-en-malaga-60192893-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TRO
AUDI R8 4.2 FSI V8 quattro R tronic,57890.0,Gasolina,2009,80500,420,Madrid,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2009-en-madrid-60553939-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,62990.0,Gasolina,2012,54000,430,Las Palmas,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2012-en-las-palmas-60710849-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 4.2 FSI quattro R tronic,55900.0,Gasolina,2007,89900,420,Madrid,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2008-en-madrid-60018344-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 4.2 FSI quattro R tronic,54990.0,Gasolina,2007,86592,420,Málaga,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2007-en-malaga-60785349-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 Spyder 5.2 FSI plus quattro S tron,124900.0,Gasolina,2018,70294,610,Murcia,https://www.coches.net/audi-r8-spyder-52-fsi-449kw-plus-quattro-s-tron-2p-gasolina-2018-en-murcia-60194819-covo.aspx,Audi,R8,5.2,5.2 SPYDER FSI PLUS QUATTRO S TRON
AUDI R8 4.2 FSI quattro,49900.0,Gasolina,2007,165000,420,Barcelona,https://www.coches.net/audi-r8-42-fsi-quattro-2p-gasolina-2007-en-barcelona-60668722-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO
AUDI R8 5.2 FSI V10 quattro,72999.0,Gasolina,2010,89000,525,Barcelona,https://www.coches.net/audi-r8-52-fsi-v10-quattro-2p-gasolina-2011-en-barcelona-59665438-covo.aspx,Audi,R8,5.2,5.2 FSI V10 QUATTRO
AUDI R8 V10 FSI performance quattro S tr.,169000.0,Gasolina,2021,42000,620,Sevilla,https://www.coches.net/audi-r8-v10-fsi-performance-456kw-quattro-s-tr-2p-gasolina-2022-en-sevilla-60657107-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TR.
AUDI R8 5.2 FSI quattro S tronic Spyder,129900.0,Gasolina,2016,80000,540,Madrid,https://www.coches.net/audi-r8-52-fsi-397kw-quattro-s-tronic-spyder-2p-gasolina-2017-en-madrid-60649725-covo.aspx,Audi,R8,5.2,5.2 FSI QUATTRO S TRONIC SPYDER
AUDI R8 4.2 FSI V8 quattro R tronic,59990.0,Gasolina,2008,125000,420,Salamanca,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2010-en-salamanca-57975538-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro,52000.0,Gasolina,2008,150000,420,Málaga,https://www.coches.net/audi-r8-42-fsi-v8-quattro-2p-gasolina-2008-en-malaga-60753797-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO
AUDI R8 5.2 FSI quattro S tronic,68000.0,Gasolina,2018,64000,540,Ourense,https://www.coches.net/audi-r8-52-fsi-397kw-540cv-quattro-s-tronic-2p-gasolina-2018-en-orense-60632370-covo.aspx,Audi,R8,5.2,5.2 FSI QUATTRO S TRONIC
AUDI R8 4.2 FSI quattro R tronic,44900.0,Gasolina,2007,89000,420,Madrid,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2008-en-madrid-59889524-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 V10 FSI performance quattro S tr.,199000.0,Gasolina,2021,17000,620,Madrid,https://www.coches.net/audi-r8-v10-fsi-performance-456kw-quattro-s-tr-2p-gasolina-2022-en-madrid-60564136-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TR.
AUDI R8 4.2 FSI quattro R tronic,54900.0,Gasolina,2008,98000,420,Toledo,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2008-en-toledo-59860567-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 4.2 FSI quattro R tronic,55900.0,Gasolina,2009,130000,420,Vizcaya,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2009-en-vizcaya-60701925-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 5.2 FSI V10 quattro R tronic,79900.0,Gasolina,2011,78000,525,Alicante,https://www.coches.net/audi-r8-52-fsi-v10-quattro-r-tronic-2p-gasolina-2011-en-alicante-60700517-covo.aspx,Audi,R8,5.2,5.2 FSI V10 QUATTRO R TRONIC
AUDI R8 5.2 FSI plus quattro S tro,109999.0,Gasolina,2018,78000,610,Valencia,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2018-en-valencia-60510740-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 V10 FSI performance quattro S tro,139990.0,Gasolina,2019,49000,620,Zaragoza,https://www.coches.net/audi-r8-v10-fsi-456kw-performance-quattro-s-tro-2p-gasolina-2020-en-zaragoza-60495353-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TRO
AUDI R8 5.2 FSI plus quattro S tro,119900.0,Gasolina,2018,60000,610,Vizcaya,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2018-en-vizcaya-59798264-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 5.2 FSI quattro S tronic,112000.0,Gasolina,2017,50000,540,Sta. C. Tenerife,https://www.coches.net/audi-r8-52-fsi-397kw-540cv-quattro-s-tronic-2p-gasolina-2017-en-sta-c-tenerife-60409423-covo.aspx,Audi,R8,5.2,5.2 FSI QUATTRO S TRONIC
AUDI R8,52000.0,Gasolina,2008,153000,420,Málaga,https://www.coches.net/audi-r8-gasolina-2008-en-malaga-60662508-covo.aspx,Audi,R8,4.2,4.2
AUDI R8 5.2 FSI V10 quattro R tronic,71900.0,Gasolina,2012,79000,525,Madrid,https://www.coches.net/audi-r8-52-fsi-v10-quattro-r-tronic-2p-gasolina-2012-en-madrid-60661085-covo.aspx,Audi,R8,5.2,5.2 FSI V10 QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro,54990.0,Gasolina,2008,131000,420,Barcelona,https://www.coches.net/audi-r8-42-fsi-v8-quattro-2p-gasolina-2009-en-barcelona-60455210-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO
AUDI R8 5.2 FSI quattro S tronic,65000.0,Gasolina,2015,84000,540,Barcelona,https://www.coches.net/audi-r8-52-fsi-397kw-540cv-quattro-s-tronic-2p-gasolina-2015-en-barcelona-60619582-covo.aspx,Audi,R8,5.2,5.2 FSI QUATTRO S TRONIC
AUDI R8 4.2 FSI quattro R tronic,54000.0,Gasolina,2008,120000,420,Alicante,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2008-en-alicante-60593204-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 4.2 FSI quattro R tronic,46900.0,Gasolina,2007,98500,420,Málaga,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2007-en-malaga-60479840-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 5.2 FSI plus quattro S tro,110900.0,Gasolina,2017,89000,610,Barcelona,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2017-en-barcelona-60551170-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 V10 FSI performance quattro S tr.,285999.0,Gasolina,2023,1000,620,Alicante,https://www.coches.net/audi-r8-v10-fsi-performance-456kw-quattro-s-tr-2p-gasolina-2023-en-alicante-60474657-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TR.
AUDI R8 5.2 FSI V10 plus quattro S tronic,118990.0,Gasolina,2016,68000,610,Madrid,https://www.coches.net/audi-r8-5.2-fsi-v10-plus-610cv-quattro-s-tronic-2p-gasolina-2016-en-madrid-60035663-covo.aspx,Audi,R8,5.2,5.2 FSI V10 PLUS QUATTRO S TRONIC
AUDI R8 5.2 FSI plus quattro S tronic,123000.0,Gasolina,2012,30000,550,Sta. C. Tenerife,https://www.coches.net/audi-r8-52-fsi-plus-quattro-s-tronic-2p-gasolina-2012-en-sta_c_tenerife-59920827-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRONIC
AUDI R8 5.2 FSI V10 plus quattro S tronic,119000.0,Gasolina,2015,55000,610,Madrid,https://www.coches.net/audi-r8-52-fsi-v10-plus-610cv-quattro-s-tronic-2p-gasolina-2016-en-madrid-57144711-covo.aspx,Audi,R8,5.2,5.2 FSI V10 PLUS QUATTRO S TRONIC
AUDI R8 Spyder 5.2 FSI V10 quattro R tronic,65500.0,Gasolina,2010,112000,525,Baleares,https://www.coches.net/audi-r8-spyder-52-fsi-v10-quattro-r-tronic-2p-gasolina-2010-en-baleares-58827990-covo.aspx,Audi,R8,5.2,5.2 SPYDER FSI V10 QUATTRO R TRONIC
AUDI R8 5.2 FSI RWS S tronic,116990.0,Gasolina,2018,38000,540,Málaga,https://www.coches.net/audi-r8-5.2-fsi-397kw-540cv-rws-s-tronic-2p-gasolina-2018-en-malaga-55744515-covo.aspx,Audi,R8,5.2,5.2 FSI RWS S TRONIC
AUDI R8 Spyder V10 FSI rwd S tronic,145500.0,Gasolina,2022,22500,540,Málaga,https://www.coches.net/audi-r8-spyder-v10-fsi-397kw-rwd-s-tronic-2p-gasolina-2022-en-malaga-58363502-covo.aspx,Audi,R8,No data,SPYDER V10 FSI RWD S TRONIC
AUDI R8 5.2 FSI plus quattro S tro,124500.0,Gasolina,2016,71000,610,Alicante,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2017-en-alicante-60583106-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 Spyder V10 FSI perform quatt S tro,147500.0,Gasolina,2019,43000,620,Madrid,https://www.coches.net/audi-r8-spyder-v10-fsi-456kw-perform-quatt-s-tro-2p-gasolina-2020-en-madrid-60010887-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM QUATT S TRO
AUDI R8 Spyder 5.2 FSI quattro S tronic,139999.0,Gasolina,2017,34000,540,Valencia,https://www.coches.net/audi-r8-spyder-52-fsi-397kw-quattro-s-tronic-2p-gasolina-2018-en-valencia-60417576-covo.aspx,Audi,R8,5.2,5.2 SPYDER FSI QUATTRO S TRONIC
AUDI R8 5.2 FSI plus quattro S tro,135000.0,Gasolina,2018,38000,610,Alicante,https://www.coches.net/audi-r8-52-fsi-449kw-610cv-plus-quattro-s-tro-2p-gasolina-2018-en-alicante-60797102-covo.aspx,Audi,R8,5.2,5.2 FSI PLUS QUATTRO S TRO
AUDI R8 V10 FSI quattro S tronic,134900.0,Gasolina,2019,28300,570,Valencia,https://www.coches.net/audi-r8-v10-fsi-419kw-570cv-quattro-s-tronic-2p-gasolina-2019-en-valencia-60847985-covo.aspx,Audi,R8,No data,V10 FSI QUATTRO S TRONIC
AUDI R8 V10 FSI performance quattro S tro,149500.0,Gasolina,2019,40300,620,Barcelona,https://www.coches.net/audi-r8-v10-fsi-456kw-performance-quattro-s-tro-2p-gasolina-2020-en-barcelona-57157256-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TRO
AUDI R8 V10 FSI performance RWD S tr.,174900.0,Gasolina,2023,7000,570,Sta. C. Tenerife,https://www.coches.net/audi-r8-v10-fsi-performance-419kw-rwd-s-tr.-2p-gasolina-2023-en-sta.-c.-tenerife-60564045-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE RWD S TR.
AUDI R8 Spyder 4.2 FSI V8 quattro R tronic,69900.0,Gasolina,2011,79000,430,Valencia,https://www.coches.net/audi-r8-spyder-42-fsi-v8-quattro-r-tronic-2p-gasolina-2012-en-valencia-58980370-covo.aspx,Audi,R8,4.2,4.2 SPYDER FSI V8 QUATTRO R TRONIC
AUDI R8 5.2 FSI V10 plus quattro S tronic,138900.0,Gasolina,2016,40121,610,Málaga,https://www.coches.net/audi-r8-5.2-fsi-v10-plus-610cv-quattro-s-tronic-2p-gasolina-2016-en-malaga-60558782-covo.aspx,Audi,R8,5.2,5.2 FSI V10 PLUS QUATTRO S TRONIC
AUDI R8 V10 FSI performance RWD S tr.,174900.0,Gasolina,2023,7000,570,Las Palmas,https://www.coches.net/audi-r8-v10-fsi-performance-419kw-rwd-s-tr-2p-gasolina-2023-en-las-palmas-60561951-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE RWD S TR.
AUDI R8 Spyder V10 FSI perform. RWD S tr.,157990.0,Gasolina,2022,21000,570,Madrid,https://www.coches.net/audi-r8-spyder-v10-fsi-perform-419kw-rwd-s-tr-2p-gasolina-2022-en-madrid-60836970-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM. RWD S TR.
AUDI R8 V10 FSI performance quattro S tro,145000.0,Gasolina,2019,57900,620,Málaga,https://www.coches.net/audi-r8-v10-fsi-456kw-performance-quattro-s-tro-2p-gasolina-2020-en-malaga-59566722-covo.aspx,Audi,R8,No data,V10 FSI PERFORMANCE QUATTRO S TRO
AUDI R8 Spyder V10 FSI perform quatt S tro,139900.0,Gasolina,2019,56000,620,Málaga,https://www.coches.net/audi-r8-spyder-v10-fsi-456kw-perform-quatt-s-tro-2p-gasolina-2019-en-malaga-58684011-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM QUATT S TRO
AUDI R8 4.2 FSI quattro R tronic,52990.0,Gasolina,2007,144200,420,Cantabria,https://www.coches.net/audi-r8-42-fsi-quattro-r-tronic-2p-gasolina-2007-en-cantabria-60850765-covo.aspx,Audi,R8,4.2,4.2 FSI QUATTRO R TRONIC
AUDI R8 Spyder V10 FSI quattro S tronic,129990.0,Gasolina,2019,30000,570,Valencia,https://www.coches.net/audi-r8-spyder-v10-fsi-419kw-quattro-s-tronic-2p-gasolina-2019-en-valencia-60374864-covo.aspx,Audi,R8,No data,SPYDER V10 FSI QUATTRO S TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,54980.0,Gasolina,2008,120000,420,Jaén,https://www.coches.net/audi-r8-4.2-fsi-v8-quattro-r-tronic-2p-gasolina-2008-en-jaen-60554488-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 4.2 FSI V8 quattro R tronic,48000.0,Gasolina,2010,56000,430,A Coruña,https://www.coches.net/audi-r8-42-fsi-v8-quattro-r-tronic-2p-gasolina-2011-en-a-coruna-60794066-covo.aspx,Audi,R8,4.2,4.2 FSI V8 QUATTRO R TRONIC
AUDI R8 Spyder V10 FSI perform. RWD S tr.,149900.0,Gasolina,2022,24000,570,Málaga,https://www.coches.net/audi-r8-spyder-v10-fsi-perform.-419kw-rwd-s-tr.-2p-gasolina-2022-en-malaga-60470734-covo.aspx,Audi,R8,No data,SPYDER V10 FSI PERFORM. RWD S TR.
